,From,To,Connection
5761,6519,3109,1
5762,6519,4015,1
5763,6519,4153,1
5764,6519,4545,1
5765,6519,4734,1
5767,6519,5085,1
5768,6519,5682,1
5769,6519,6543,1
5770,6519,7078,1
5771,6519,7121,1
5772,6519,7139,1
5773,6519,7547,1
5774,6519,8362,1
5775,6519,8513,1
5776,6519,8528,1
5777,1730,522,1
5778,1730,2028,1
5779,1730,4987,1
5780,4987,522,1
5783,7576,401,1
5784,7576,490,1
5785,7576,757,1
5786,7576,808,1
5787,7576,1206,1
5788,7576,1326,1
5789,7576,2366,1
5790,7576,2513,1
5791,7576,3105,1
5792,7576,3358,1
5793,7576,5261,1
5794,7576,6179,1
5795,7576,8145,1
5796,7576,8416,1
5797,7576,8905,1
5798,7576,8937,1
5799,8145,490,1
5800,8145,808,1
5801,8145,3105,1
5802,8145,5261,1
5803,8145,7576,1
5804,8145,8416,1
5805,8145,9565,1
5806,3981,114,1
5807,3981,987,1
5808,3981,1183,1
5809,3981,1266,1
5810,3981,4423,1
5811,3981,5028,1
5812,3981,5226,1
5813,3981,7270,1
5814,3981,8883,1
5815,3981,9322,1
5816,5377,7536,1
5817,5377,7537,1
5818,5377,8064,1
5819,5377,8657,1
5821,8357,5282,1
5822,8357,9660,1
5823,9660,349,1
5824,9660,1441,1
5825,9660,2498,1
5826,9660,2607,1
5827,9660,3653,1
5828,9660,4376,1
5829,9660,4395,1
5830,9660,5282,1
5831,9660,5666,1
5832,9660,7529,1
5833,9660,7532,1
5834,9660,8323,1
5836,6196,318,1
5837,6196,2184,1
5838,6196,2874,1
5839,6196,3066,1
5840,6196,3942,1
5841,6196,6474,1
5842,6196,9140,1
5843,6196,9829,1
5844,6474,318,1
5845,6474,2184,1
5846,6474,2874,1
5847,6474,3066,1
5848,6474,3942,1
5849,6474,6196,1
5850,6474,9140,1
5851,6474,9829,1
5852,9140,318,1
5853,9140,6196,1
5855,1352,1971,1
5856,1352,3996,1
5857,1352,7999,1
5858,1971,1352,1
5859,1971,1733,1
5860,1971,2435,1
5861,1971,3603,1
5862,1971,3996,1
5863,3996,620,1
5864,3996,1352,1
5865,3996,1971,1
5866,3996,2135,1
5867,3996,3681,1
5868,3996,3741,1
5869,3996,6326,1
5870,3996,7649,1
5871,3996,8155,1
5872,3996,9016,1
5873,3996,9544,1
5874,3996,9570,1
5875,3996,9599,1
5876,3996,9613,1
5877,8539,522,1
5878,8539,746,1
5879,8539,797,1
5880,8539,1061,1
5881,8539,2106,1
5882,8539,2410,1
5883,8539,2526,1
5884,8539,3004,1
5885,8539,3187,1
5886,8539,3346,1
5887,8539,3524,1
5888,8539,3577,1
5889,8539,3966,1
5890,8539,3970,1
5891,8539,4266,1
5892,8539,4359,1
5893,8539,4896,1
5894,8539,4897,1
5895,8539,4899,1
5896,8539,4999,1
5897,8539,5151,1
5898,8539,5395,1
5899,8539,5425,1
5900,8539,5438,1
5901,8539,5812,1
5902,8539,6645,1
5903,8539,6880,1
5904,8539,7072,1
5905,8539,7466,1
5906,8539,7889,1
5907,8539,7938,1
5908,8539,8012,1
5909,8539,8132,1
5910,8539,8785,1
5911,8539,8883,1
5912,8539,9019,1
5913,8539,9455,1
5914,8539,9492,1
5915,8785,331,1
5916,8785,582,1
5917,8785,1186,1
5918,8785,2554,1
5919,8785,2788,1
5920,8785,4266,1
5921,8785,4759,1
5922,8785,4999,1
5923,8785,5547,1
5924,8785,6645,1
5925,8785,6880,1
5926,8785,7093,1
5927,8785,7466,1
5928,8785,8076,1
5929,8785,8476,1
5930,8785,8539,1
5931,8785,9019,1
5932,219,3406,1
5934,3406,369,1
5935,3406,3745,1
5936,3406,4427,1
5937,3406,6185,1
5938,3406,7536,1
5939,2600,2062,1
5940,2600,2658,1
5941,2600,3151,1
5942,2600,3713,1
5943,2600,6301,1
5944,2600,6620,1
5945,2600,6739,1
5946,2600,7007,1
5947,2600,8824,1
5948,2658,2564,1
5949,2658,2600,1
5950,2658,6620,1
5951,2658,6739,1
5952,2658,9150,1
5953,2658,9348,1
5954,6620,146,1
5955,6620,663,1
5956,6620,908,1
5957,6620,909,1
5958,6620,1699,1
5959,6620,2600,1
5960,6620,2658,1
5961,6620,6739,1
5962,6739,650,1
5963,6739,2600,1
5964,6739,2658,1
5965,6739,6620,1
5966,6739,6636,1
5967,6739,9348,1
5968,6739,9855,1
5969,7148,324,1
5970,7148,2976,1
5971,7148,3051,1
5972,7148,5027,1
5973,7148,5599,1
5974,7148,5739,1
5975,7148,7209,1
5976,7148,7563,1
5977,7148,7794,1
5978,1500,1396,1
5979,1500,2588,1
5980,1500,3458,1
5981,1500,5058,1
5982,1500,7971,1
5983,1500,8991,1
5984,3674,3612,1
5985,3674,7542,1
5986,3674,7652,1
5987,3674,8507,1
5988,3674,8587,1
5989,3674,9343,1
5990,3674,9593,1
5991,7542,3282,1
5992,7542,3516,1
5993,7542,3540,1
5994,7542,3674,1
5995,7542,4095,1
5996,7542,4200,1
5997,7542,5092,1
5998,7542,5095,1
5999,7542,5376,1
6000,7542,6320,1
6001,7542,7652,1
6002,7542,8587,1
6003,7542,8588,1
6004,7542,8620,1
6005,7542,8661,1
6006,7542,9583,1
6007,7652,3674,1
6008,7652,7542,1
6009,7652,8587,1
6010,8587,3516,1
6011,8587,3674,1
6012,8587,7542,1
6014,3736,297,1
6015,3736,427,1
6016,3736,428,1
6017,3736,3391,1
6018,3736,3537,1
6019,3736,3722,1
6020,3736,4025,1
6021,3736,4084,1
6022,3736,4088,1
6023,3736,4225,1
6024,3736,4255,1
6025,3736,6330,1
6026,3736,7201,1
6027,3736,7322,1
6028,3736,7548,1
6029,3736,8590,1
6030,3736,8648,1
6031,3736,8943,1
6032,3736,9291,1
6033,4025,3736,1
6034,4025,4206,1
6035,4025,5957,1
6036,4025,6895,1
6037,4025,7548,1
6038,7548,3736,1
6039,7548,4025,1
6040,7548,4084,1
6041,7548,7139,1
6042,3489,4688,1
6043,3489,9451,1
6044,4898,3718,1
6045,4898,6714,1
6046,4898,7802,1
6047,6714,566,1
6048,6714,1026,1
6049,6714,1364,1
6050,6714,1546,1
6051,6714,1645,1
6052,6714,2236,1
6053,6714,2611,1
6054,6714,2786,1
6055,6714,2864,1
6056,6714,2977,1
6057,6714,3396,1
6058,6714,3988,1
6059,6714,4425,1
6060,6714,4898,1
6061,6714,6119,1
6062,6714,6834,1
6063,6714,6912,1
6064,6714,6935,1
6065,6714,7149,1
6066,6714,7431,1
6067,6714,7844,1
6068,6714,8713,1
6069,6714,8789,1
6070,6714,9876,1
6071,1086,482,1
6072,1086,1198,1
6073,1086,2655,1
6074,1086,4992,1
6075,1086,5244,1
6076,1086,6998,1
6077,1086,8606,1
6078,2655,343,1
6079,2655,352,1
6080,2655,577,1
6081,2655,1086,1
6082,2655,1988,1
6083,2655,2473,1
6084,2655,2997,1
6085,2655,4837,1
6086,2655,5264,1
6087,2655,5742,1
6088,2655,5746,1
6089,2655,6273,1
6090,2655,6998,1
6091,2655,7937,1
6092,2655,9020,1
6093,2655,9059,1
6094,2655,9181,1
6095,6998,343,1
6096,6998,482,1
6097,6998,577,1
6098,6998,1086,1
6099,6998,1198,1
6100,6998,2473,1
6101,6998,2655,1
6102,6998,2997,1
6103,6998,4149,1
6104,6998,4837,1
6105,6998,4992,1
6106,6998,5264,1
6107,6998,6273,1
6108,6998,6961,1
6109,6961,4992,1
6110,6961,6998,1
6111,8804,4629,1
6112,8804,8713,1
6114,2366,325,1
6115,2366,757,1
6116,2366,1206,1
6117,2366,1326,1
6118,2366,1763,1
6119,2366,2254,1
6120,2366,2513,1
6121,2366,3634,1
6122,2366,3963,1
6123,2366,4266,1
6124,2366,4420,1
6125,2366,4690,1
6126,2366,5266,1
6127,2366,5281,1
6128,2366,6179,1
6129,2366,7075,1
6130,2366,7576,1
6131,2366,8432,1
6132,2366,8524,1
6133,2366,8905,1
6134,2366,8937,1
6135,2366,9148,1
6136,2366,9411,1
6137,2366,9602,1
6138,7075,79,1
6139,7075,111,1
6140,7075,643,1
6141,7075,2366,1
6142,7075,3105,1
6143,7075,3117,1
6144,7075,3352,1
6145,7075,3529,1
6146,7075,4488,1
6147,7075,4747,1
6148,7075,7088,1
6149,7075,7914,1
6150,7075,8335,1
6151,7075,8979,1
6152,7075,9241,1
6153,7075,9602,1
6154,496,1959,1
6156,1959,1611,1
6157,1705,961,1
6158,1705,1812,1
6159,1705,4572,1
6160,1705,5546,1
6161,1705,5708,1
6162,1705,6550,1
6163,1705,7266,1
6164,1705,7398,1
6165,1705,7723,1
6166,1705,9280,1
6167,7398,55,1
6168,7398,1154,1
6169,7398,1705,1
6170,7398,2479,1
6171,7398,2491,1
6172,7398,5760,1
6173,7398,7638,1
6174,7398,7723,1
6175,7723,512,1
6176,7723,1008,1
6177,7723,1154,1
6178,7723,1375,1
6179,7723,1483,1
6180,7723,1507,1
6181,7723,1632,1
6182,7723,1705,1
6183,7723,2122,1
6184,7723,2479,1
6185,7723,2491,1
6186,7723,2757,1
6187,7723,2780,1
6188,7723,2889,1
6189,7723,2955,1
6190,7723,3087,1
6191,7723,3806,1
6192,7723,4973,1
6193,7723,5002,1
6194,7723,5030,1
6195,7723,5188,1
6196,7723,5760,1
6197,7723,6260,1
6198,7723,6494,1
6199,7723,6854,1
6200,7723,7398,1
6201,7723,7406,1
6202,7723,7638,1
6203,7723,7785,1
6204,7723,8123,1
6205,7723,8531,1
6206,7723,8761,1
6207,7723,8907,1
6208,7723,9280,1
6209,5577,1164,1
6210,5577,1268,1
6211,5577,1316,1
6212,5577,3488,1
6213,5577,4135,1
6214,5577,4278,1
6215,5577,5290,1
6216,5577,8428,1
6217,5577,9465,1
6218,9465,2786,1
6219,9465,4393,1
6220,9465,4990,1
6221,9465,5577,1
6222,9465,6881,1
6223,9465,8989,1
6224,6530,732,1
6225,6530,846,1
6226,6530,1645,1
6227,6530,2376,1
6228,6530,2712,1
6229,6530,2786,1
6230,6530,2964,1
6231,6530,2977,1
6232,6530,3129,1
6233,6530,3549,1
6234,6530,3592,1
6235,6530,3696,1
6236,6530,3761,1
6237,6530,3772,1
6238,6530,3966,1
6239,6530,4642,1
6240,6530,6403,1
6241,6530,6423,1
6242,6530,6910,1
6243,6530,7367,1
6244,6530,7466,1
6245,6530,7704,1
6246,6530,8342,1
6247,6530,8404,1
6248,6530,8541,1
6249,6530,8741,1
6250,6530,8859,1
6251,6530,8885,1
6252,6530,8934,1
6253,8342,43,1
6254,8342,396,1
6255,8342,2376,1
6256,8342,3592,1
6257,8342,3871,1
6258,8342,4334,1
6259,8342,5460,1
6260,8342,5791,1
6261,8342,6380,1
6262,8342,6530,1
6263,8342,8370,1
6264,8342,9040,1
6265,3549,737,1
6266,3549,1490,1
6267,3549,1837,1
6268,3549,2055,1
6269,3549,2123,1
6270,3549,2648,1
6271,3549,3255,1
6272,3549,3388,1
6273,3549,3772,1
6274,3549,4101,1
6275,3549,4642,1
6276,3549,4763,1
6277,3549,4902,1
6278,3549,6403,1
6279,3549,6530,1
6280,3549,6796,1
6281,3549,7053,1
6282,3549,7440,1
6283,3549,7816,1
6284,3549,7948,1
6285,3549,8262,1
6286,3549,8525,1
6287,3549,8885,1
6288,3549,9408,1
6289,3549,9409,1
6290,9280,1705,1
6292,2376,43,1
6293,2376,846,1
6294,2376,3592,1
6295,2376,3670,1
6296,2376,4224,1
6297,2376,4334,1
6298,2376,5323,1
6299,2376,5425,1
6300,2376,5460,1
6301,2376,6380,1
6302,2376,6498,1
6303,2376,6530,1
6304,2376,7098,1
6305,2376,8141,1
6306,2376,8342,1
6307,2376,8370,1
6308,2376,9082,1
6309,7098,2376,1
6310,7098,3592,1
6311,7098,5303,1
6312,7098,5323,1
6313,7098,5754,1
6314,7098,6087,1
6315,7098,6498,1
6316,7098,7298,1
6317,7098,8281,1
6318,7098,8370,1
6319,2812,1848,1
6320,2812,1898,1
6321,2812,2423,1
6322,2812,2447,1
6323,2812,2875,1
6324,2812,4536,1
6325,2812,5506,1
6326,2812,6017,1
6327,2812,6747,1
6328,2812,7276,1
6329,2812,7365,1
6330,2812,8121,1
6331,2875,141,1
6332,2875,191,1
6333,2875,217,1
6334,2875,1108,1
6335,2875,1848,1
6336,2875,1898,1
6337,2875,2423,1
6338,2875,2812,1
6339,2875,4654,1
6340,2875,5148,1
6341,2875,5150,1
6342,2875,5506,1
6343,2875,6017,1
6344,2875,6747,1
6345,2875,6824,1
6346,2875,7276,1
6347,2875,7308,1
6348,2875,8121,1
6349,7276,1108,1
6350,7276,1155,1
6351,7276,2002,1
6352,7276,2657,1
6353,7276,2812,1
6354,7276,2875,1
6355,7276,4729,1
6356,7276,4775,1
6357,7276,5393,1
6358,7276,5607,1
6359,7276,6591,1
6360,7276,6747,1
6361,7276,8121,1
6362,7276,8318,1
6363,7276,8951,1
6364,7276,9721,1
6365,203,1649,1
6366,203,1799,1
6367,203,2521,1
6368,203,7444,1
6369,203,8770,1
6370,1649,203,1
6371,1649,618,1
6372,1649,2668,1
6373,1649,3751,1
6375,325,38,1
6376,325,361,1
6377,325,678,1
6378,325,2366,1
6379,325,2814,1
6380,325,3759,1
6381,325,4420,1
6382,325,4458,1
6383,325,5468,1
6384,325,5836,1
6385,325,6576,1
6386,325,7476,1
6387,325,9240,1
6388,325,9263,1
6389,325,9264,1
6390,325,9854,1
6391,9854,325,1
6392,9854,5468,1
6393,1552,2104,1
6394,1552,6703,1
6395,1552,8425,1
6396,2104,1030,1
6397,2104,1552,1
6398,2104,2278,1
6399,2104,3676,1
6400,2104,5058,1
6401,2104,7067,1
6402,5435,490,1
6403,5435,6404,1
6404,5435,7914,1
6405,5435,8314,1
6406,5435,8365,1
6407,8314,490,1
6408,8314,920,1
6409,8314,1043,1
6410,8314,1793,1
6411,8314,2031,1
6412,8314,2687,1
6413,8314,3360,1
6414,8314,4990,1
6415,8314,5264,1
6417,8314,6404,1
6418,8314,6676,1
6419,8314,7236,1
6420,8314,7914,1
6421,8314,8365,1
6422,8314,8496,1
6423,8314,8535,1
6424,8314,9513,1
6425,375,452,1
6426,375,644,1
6427,375,1617,1
6428,375,1778,1
6429,375,2046,1
6430,375,2270,1
6431,375,3603,1
6432,375,3718,1
6433,375,4468,1
6434,375,4487,1
6435,375,4837,1
6436,375,4956,1
6437,375,5264,1
6438,375,5825,1
6439,375,7416,1
6440,375,7753,1
6441,375,8228,1
6442,375,8496,1
6443,375,8681,1
6444,375,8767,1
6445,375,9484,1
6446,375,9726,1
6448,3718,4898,1
6449,3718,7802,1
6450,7416,375,1
6451,7416,2521,1
6452,7416,2711,1
6453,7416,4468,1
6454,7416,4653,1
6455,7416,4990,1
6456,7416,5731,1
6457,7416,6807,1
6458,7416,7176,1
6459,7416,8228,1
6460,7416,8767,1
6461,7416,9047,1
6462,8228,157,1
6463,8228,351,1
6464,8228,375,1
6465,8228,542,1
6466,8228,956,1
6467,8228,4080,1
6468,8228,4904,1
6469,8228,5113,1
6470,8228,5258,1
6471,8228,5595,1
6472,8228,7416,1
6473,8228,8304,1
6474,2271,483,1
6475,2271,1719,1
6476,2271,2930,1
6477,2271,4842,1
6478,2271,5885,1
6479,2271,6265,1
6480,2271,8452,1
6481,2271,9016,1
6482,2271,9697,1
6483,2271,9793,1
6484,3741,317,1
6485,3741,2135,1
6486,3741,3512,1
6487,3741,3996,1
6488,3741,5092,1
6489,3741,5317,1
6490,3741,5941,1
6491,3741,6283,1
6492,3741,6734,1
6493,3741,7536,1
6494,3741,7660,1
6495,3741,8726,1
6496,3741,9544,1
6497,3741,9599,1
6498,5092,2236,1
6499,5092,2783,1
6500,5092,3084,1
6501,5092,3741,1
6502,5092,5620,1
6503,5092,6734,1
6504,5092,7058,1
6505,5092,7542,1
6506,2626,811,1
6507,2626,1169,1
6508,2626,3797,1
6509,2626,5066,1
6510,2626,5906,1
6511,2626,6076,1
6512,2626,6366,1
6513,2626,7644,1
6514,2626,8693,1
6515,2626,9531,1
6516,2626,9546,1
6517,2626,9862,1
6518,8693,287,1
6519,8693,444,1
6520,8693,811,1
6521,8693,2258,1
6522,8693,2352,1
6523,8693,2481,1
6524,8693,2626,1
6525,8693,2713,1
6526,8693,3953,1
6527,8693,4173,1
6528,8693,4235,1
6529,8693,6002,1
6530,8693,6577,1
6531,8693,6832,1
6532,8693,7201,1
6533,8693,8331,1
6534,8693,9076,1
6536,5197,12,1
6537,5197,1079,1
6538,5197,1213,1
6539,5197,1372,1
6540,5197,1373,1
6541,5197,1416,1
6542,5197,1480,1
6543,5197,1669,1
6544,5197,1778,1
6545,5197,1833,1
6546,5197,2726,1
6547,5197,2763,1
6548,5197,3631,1
6549,5197,3982,1
6550,5197,4124,1
6551,5197,4310,1
6552,5197,4734,1
6553,5197,5181,1
6554,5197,5789,1
6555,5197,6325,1
6556,5197,7288,1
6557,5197,7393,1
6558,5197,8065,1
6559,5197,8274,1
6560,5197,9314,1
6561,5789,5197,1
6562,5789,7393,1
6563,7393,495,1
6564,7393,871,1
6565,7393,2788,1
6566,7393,2989,1
6567,7393,3303,1
6568,7393,3524,1
6569,7393,3871,1
6570,7393,4137,1
6571,7393,4990,1
6572,7393,5197,1
6573,7393,5264,1
6575,7393,5925,1
6576,7393,6645,1
6577,4083,2611,1
6578,4083,8598,1
6579,4083,9348,1
6580,3678,162,1
6581,3678,490,1
6582,3678,6718,1
6583,3678,9622,1
6585,492,5115,1
6586,492,9301,1
6588,9301,1798,1
6589,9301,3869,1
6590,9301,4653,1
6591,9301,7841,1
6592,9301,8858,1
6593,9301,9207,1
6594,9301,9256,1
6596,3516,5095,1
6597,3516,7542,1
6598,3516,7549,1
6600,2333,1186,1
6601,2333,2517,1
6602,2333,7586,1
6604,2923,7583,1
6606,736,262,1
6607,736,2878,1
6608,736,5428,1
6609,736,6420,1
6610,736,6636,1
6611,736,7751,1
6612,736,8113,1
6613,736,9332,1
6614,2803,2497,1
6615,2803,5739,1
6616,2803,7024,1
6617,2803,9834,1
6618,7024,21,1
6619,7024,145,1
6620,7024,183,1
6621,7024,726,1
6622,7024,1133,1
6623,7024,1209,1
6624,7024,1877,1
6625,7024,1911,1
6626,7024,2457,1
6627,7024,2803,1
6628,7024,2993,1
6629,7024,3022,1
6630,7024,3027,1
6631,7024,3579,1
6632,7024,3621,1
6633,7024,3804,1
6634,7024,3975,1
6635,7024,4273,1
6636,7024,4310,1
6637,7024,5050,1
6638,7024,5086,1
6639,7024,5137,1
6640,7024,5147,1
6641,7024,5298,1
6642,7024,5925,1
6643,7024,6220,1
6644,7024,6437,1
6645,7024,6486,1
6646,7024,7031,1
6647,7024,7076,1
6648,7024,8677,1
6649,7024,8924,1
6650,7024,9050,1
6651,7024,9737,1
6652,7024,9743,1
6653,7024,9781,1
6655,4234,647,1
6656,4234,2234,1
6657,4234,2455,1
6658,4234,2528,1
6659,4234,3283,1
6660,4234,4554,1
6661,4234,4915,1
6662,4234,5354,1
6663,4234,5975,1
6664,4234,6337,1
6666,4234,7929,1
6667,4234,8601,1
6668,4234,8972,1
6669,4234,9307,1
6670,4234,9570,1
6671,3979,18,1
6672,3979,2591,1
6673,3979,2882,1
6674,3979,3284,1
6675,3979,3379,1
6676,3979,3637,1
6677,3979,3742,1
6678,3979,4575,1
6679,3979,4940,1
6680,3979,5146,1
6681,3979,5347,1
6682,3979,6906,1
6683,3979,7298,1
6684,3979,7534,1
6685,3979,7901,1
6686,3979,8141,1
6687,3979,8830,1
6688,3979,9715,1
6689,5146,2591,1
6690,5146,3979,1
6693,2820,1259,1
6694,2820,4193,1
6695,2820,4990,1
6696,2820,5264,1
6697,2820,8461,1
6698,2820,9747,1
6699,4990,952,1
6700,4990,1793,1
6701,4990,2820,1
6702,4990,5142,1
6703,4990,5264,1
6704,4990,6562,1
6705,4990,6654,1
6706,4990,7393,1
6707,4990,7416,1
6708,4990,7756,1
6709,4990,8141,1
6710,4990,8314,1
6711,4990,9430,1
6712,4990,9465,1
6713,4990,9476,1
6714,7971,239,1
6715,7971,331,1
6716,7971,1500,1
6717,7971,2238,1
6718,7971,2291,1
6719,7971,2340,1
6720,7971,2588,1
6721,7971,2824,1
6722,7971,2855,1
6723,7971,3871,1
6724,7971,6861,1
6725,7971,6915,1
6726,7971,9076,1
6727,7968,440,1
6728,7968,490,1
6729,7968,1374,1
6730,7968,2203,1
6731,7968,2934,1
6732,7968,3547,1
6733,7968,4599,1
6734,7968,5280,1
6735,7968,5356,1
6736,7968,7963,1
6737,7968,8181,1
6738,7963,2934,1
6739,7963,7968,1
6740,7963,8181,1
6741,8181,440,1
6742,8181,2769,1
6743,8181,2934,1
6744,8181,3232,1
6745,8181,4153,1
6746,8181,4628,1
6747,8181,5154,1
6748,8181,6006,1
6750,8181,7968,1
6751,8181,8907,1
6752,1379,5609,1
6753,1379,6340,1
6754,1379,8304,1
6755,1379,8621,1
6756,8304,1379,1
6757,8304,4887,1
6758,8304,8228,1
6759,5104,841,1
6760,5104,1243,1
6761,5104,1837,1
6762,5104,4384,1
6763,5104,4780,1
6764,5104,5110,1
6765,5104,6813,1
6766,5104,6984,1
6767,5104,7221,1
6768,5104,7637,1
6769,5104,7706,1
6770,5104,8311,1
6771,5104,8663,1
6772,5104,9169,1
6773,5104,9210,1
6774,5104,9500,1
6775,4280,9511,1
6776,9511,699,1
6777,9511,2536,1
6778,9511,3667,1
6780,9511,6148,1
6781,9511,8840,1
6782,9511,8930,1
6783,2786,263,1
6784,2786,512,1
6785,2786,566,1
6786,2786,616,1
6787,2786,1183,1
6788,2786,1364,1
6789,2786,1368,1
6790,2786,1626,1
6791,2786,1722,1
6792,2786,1778,1
6793,2786,1879,1
6794,2786,1887,1
6795,2786,2030,1
6796,2786,2031,1
6797,2786,2072,1
6798,2786,2181,1
6799,2786,2352,1
6800,2786,2712,1
6801,2786,2977,1
6802,2786,3269,1
6803,2786,3366,1
6804,2786,3488,1
6805,2786,3512,1
6806,2786,3524,1
6807,2786,3592,1
6808,2786,3630,1
6809,2786,3631,1
6810,2786,3720,1
6811,2786,3966,1
6812,2786,4064,1
6813,2786,4359,1
6814,2786,4642,1
6815,2786,4896,1
6816,2786,4924,1
6817,2786,4962,1
6818,2786,5008,1
6819,2786,5217,1
6820,2786,5358,1
6821,2786,6425,1
6822,2786,6530,1
6823,2786,6714,1
6824,2786,6912,1
6825,2786,6971,1
6826,2786,7118,1
6827,2786,7246,1
6828,2786,7431,1
6829,2786,7457,1
6830,2786,7471,1
6831,2786,7586,1
6832,2786,7612,1
6833,2786,8065,1
6834,2786,8396,1
6835,2786,8404,1
6836,2786,8541,1
6837,2786,8885,1
6838,2786,8891,1
6839,2786,9395,1
6840,2786,9409,1
6841,2786,9465,1
6842,2786,9636,1
6843,7457,2785,1
6844,7457,2786,1
6845,7457,4793,1
6846,7457,5236,1
6847,7457,5287,1
6848,7457,6163,1
6849,7457,6425,1
6850,7457,7586,1
6852,7586,2786,1
6853,7586,6425,1
6855,9679,2781,1
6856,9679,4975,1
6858,3179,672,1
6859,3179,1412,1
6860,3179,1469,1
6861,3179,2080,1
6862,3179,4881,1
6863,3179,4959,1
6865,4427,165,1
6866,4427,1794,1
6867,4427,3406,1
6868,4427,3506,1
6869,4427,4105,1
6870,4427,4486,1
6871,4427,4585,1
6872,4427,5608,1
6873,4427,6072,1
6874,4427,8382,1
6875,4427,9106,1
6876,4427,9442,1
6877,4427,9538,1
6878,4427,9692,1
6879,8382,361,1
6880,8382,2028,1
6881,8382,4105,1
6882,8382,4427,1
6883,8382,4476,1
6884,8382,4849,1
6885,8382,6136,1
6886,8382,6859,1
6887,8382,9538,1
6888,5151,94,1
6889,5151,145,1
6890,5151,390,1
6891,5151,711,1
6892,5151,904,1
6893,5151,1186,1
6894,5151,1630,1
6895,5151,1930,1
6896,5151,2313,1
6897,5151,2352,1
6898,5151,2410,1
6899,5151,2900,1
6900,5151,3065,1
6901,5151,3268,1
6902,5151,3303,1
6903,5151,3524,1
6904,5151,3750,1
6905,5151,4011,1
6906,5151,4266,1
6907,5151,4999,1
6908,5151,5027,1
6909,5151,5222,1
6910,5151,5560,1
6911,5151,5615,1
6912,5151,5739,1
6913,5151,6024,1
6914,5151,6260,1
6915,5151,6397,1
6916,5151,6463,1
6917,5151,6645,1
6918,5151,7466,1
6919,5151,7889,1
6920,5151,8291,1
6921,5151,8301,1
6922,5151,8476,1
6923,5151,8539,1
6924,5151,9076,1
6925,5151,9187,1
6926,5151,9492,1
6927,5151,9603,1
6928,5151,9629,1
6929,3758,171,1
6930,3758,3748,1
6931,3758,4205,1
6932,3758,4902,1
6933,3758,7300,1
6934,3758,8284,1
6935,3758,8569,1
6936,3758,9018,1
6937,9018,171,1
6938,9018,2230,1
6939,9018,3758,1
6940,9018,3770,1
6941,9018,4407,1
6942,9018,8284,1
6943,9018,8569,1
6944,9018,8619,1
6945,171,172,1
6946,171,423,1
6947,171,1837,1
6948,171,2792,1
6949,171,2927,1
6950,171,3543,1
6951,171,3758,1
6952,171,3935,1
6953,171,4038,1
6954,171,5004,1
6955,171,5073,1
6956,171,5631,1
6957,171,6780,1
6958,171,7074,1
6959,171,7305,1
6960,171,8284,1
6961,171,8569,1
6962,171,8756,1
6963,171,8758,1
6964,171,8760,1
6965,171,9003,1
6966,171,9018,1
6967,8284,171,1
6968,8284,1837,1
6969,8284,2135,1
6970,8284,2329,1
6971,8284,2736,1
6972,8284,2738,1
6973,8284,2755,1
6974,8284,2792,1
6975,8284,2927,1
6976,8284,3758,1
6977,8284,4248,1
6978,8284,5004,1
6979,8284,6776,1
6980,8284,8569,1
6981,8284,8758,1
6982,8284,8760,1
6983,8284,9018,1
6984,8284,9544,1
6985,8284,9746,1
6986,8569,171,1
6987,8569,1837,1
6988,8569,2135,1
6989,8569,2329,1
6990,8569,2736,1
6991,8569,2738,1
6992,8569,2755,1
6993,8569,2792,1
6994,8569,2927,1
6995,8569,3758,1
6996,8569,4248,1
6997,8569,5004,1
6998,8569,6776,1
6999,8569,8284,1
7000,8569,8758,1
7001,8569,8760,1
7002,8569,9018,1
7003,8569,9060,1
7004,8569,9544,1
7005,8569,9746,1
7006,3886,734,1
7007,3886,1753,1
7008,3886,3488,1
7009,3886,5077,1
7010,3886,6163,1
7011,3886,6549,1
7012,3886,6647,1
7013,3886,6971,1
7014,3886,7949,1
7015,3886,8106,1
7016,3886,8272,1
7017,3886,8731,1
7018,3886,8917,1
7019,3886,9102,1
7020,8106,1362,1
7021,8106,1529,1
7022,8106,1820,1
7023,8106,2311,1
7024,8106,3886,1
7025,8106,4270,1
7026,8106,4471,1
7027,8106,4688,1
7028,8106,6024,1
7029,8106,6163,1
7030,8106,6652,1
7031,8106,6971,1
7032,8106,7721,1
7033,8106,7946,1
7034,8106,8731,1
7035,8106,8917,1
7036,8106,9102,1
7037,8106,9488,1
7038,8917,806,1
7039,8917,875,1
7040,8917,1017,1
7041,8917,1666,1
7042,8917,1820,1
7043,8917,1859,1
7044,8917,2513,1
7045,8917,3273,1
7046,8917,3786,1
7047,8917,3886,1
7048,8917,4969,1
7049,8917,6163,1
7050,8917,6549,1
7051,8917,6720,1
7052,8917,6971,1
7053,8917,7054,1
7054,8917,7372,1
7055,8917,7946,1
7056,8917,8106,1
7057,8917,8111,1
7058,8917,8482,1
7059,8917,8731,1
7060,8917,8766,1
7061,8917,8916,1
7062,8917,9102,1
7063,8917,9724,1
7064,7683,1837,1
7065,7683,2360,1
7066,7683,2753,1
7067,7683,2874,1
7068,7683,3084,1
7069,7683,6365,1
7070,7683,6404,1
7071,7683,7146,1
7072,7683,7684,1
7073,7683,9040,1
7074,7683,9829,1
7075,7683,9859,1
7077,817,2788,1
7078,817,3258,1
7080,6382,2744,1
7081,6382,4152,1
7082,6382,4826,1
7083,6382,5277,1
7084,6382,5624,1
